x (m), y (m), th (rad), stamp, 
2.557680130004883, -2.5870792865753174, 2.409329334013869, 1759502846428216664, 
2.5553948879241943, -2.5851314067840576, 2.420043213106781, 1759502846479661530, 
2.553598403930664, -2.58355450630188, 2.427748634636654, 1759502846518369024, 
2.550712823867798, -2.5809402465820312, 2.440814926771333, 1759502846584236777, 
2.548384428024292, -2.579155921936035, 2.45093542181352, 1759502846635035011, 
2.5463242530822754, -2.5773603916168213, 2.4607714830243093, 1759502846682126132, 
2.5438950061798096, -2.575549364089966, 2.4707734563067336, 1759502846732250111, 
2.541888952255249, -2.5740654468536377, 2.479236190180706, 1759502846774197807, 
2.539625644683838, -2.5721547603607178, 2.4887533602970056, 1759502846824405499, 
2.537478446960449, -2.570627212524414, 2.496679980471658, 1759502846875449743, 
2.5370421409606934, -2.570134162902832, 2.4993678254475693, 1759502846934338369, 
2.5374085903167725, -2.570411205291748, 2.500746017492505, 1759502846973656629, 
2.537322521209717, -2.570284366607666, 2.5010559656737006, 1759502847038417837, 
2.5370378494262695, -2.5702579021453857, 2.5010559656737006, 1759502847079476019, 
2.534729480743408, -2.5686821937561035, 2.511284152087367, 1759502847128425113, 
2.5315449237823486, -2.56624698638916, 2.5236346035352497, 1759502847178409144, 
2.528721809387207, -2.564362049102783, 2.534680108574337, 1759502847228231698, 
2.526318073272705, -2.562356472015381, 2.546005040817727, 1759502847279690077, 
2.5245540142059326, -2.5612244606018066, 2.5528021365765237, 1759502847318235599, 
2.5225279331207275, -2.5599234104156494, 2.559234818515551, 1759502847368855081, 
2.520170211791992, -2.558117389678955, 2.5699110463111436, 1759502847418050425, 
2.5167391300201416, -2.5562193393707275, 2.581778548797571, 1759502847478243245, 
2.514415740966797, -2.5544826984405518, 2.5924068304345735, 1759502847528246198, 
2.5120532512664795, -2.552932024002075, 2.60263257039011, 1759502847578218944, 
2.509641170501709, -2.551547050476074, 2.6128251971418948, 1759502847629471099, 
2.5068299770355225, -2.5497512817382812, 2.623822769132377, 1759502847680409727, 
2.5037176609039307, -2.5481364727020264, 2.635591042110202, 1759502847738185348, 
2.502333402633667, -2.5473334789276123, 2.6415200176875078, 1759502847768664452, 
2.4998250007629395, -2.5457353591918945, 2.652368586678881, 1759502847818355945, 
2.4966132640838623, -2.5441253185272217, 2.6642372322126624, 1759502847878602668, 
2.4941186904907227, -2.542529582977295, 2.6746268522514525, 1759502847928366822, 
