x (m), y (m), th (rad), stamp, 
0.08790124207735062, -0.4377324879169464, -0.7020354307792768, 1759503137449577527, 
0.09936200082302094, -0.447519451379776, -0.6792144861043343, 1759503137497308380, 
0.1160702109336853, -0.46063879132270813, -0.6482071487896108, 1759503137561093715, 
0.1285213977098465, -0.47023895382881165, -0.6238748251156466, 1759503137609376010, 
0.14127576351165771, -0.479356586933136, -0.6003466395471112, 1759503137657677230, 
0.15455181896686554, -0.4882224500179291, -0.5754285876570909, 1759503137706152016, 
0.16764703392982483, -0.49652236700057983, -0.5499065666175899, 1759503137754106702, 
0.180662140250206, -0.5043877959251404, -0.5261205964190802, 1759503137801277959, 
0.19433924555778503, -0.5123341083526611, -0.5026814034986278, 1759503137849643307, 
0.20837543904781342, -0.5201924443244934, -0.4801368046973974, 1759503137897592145, 
0.22731241583824158, -0.5297679901123047, -0.44903281940551587, 1759503137961371706, 
0.23682181537151337, -0.5347001552581787, -0.43191423603406437, 1759503137994368922, 
0.25620797276496887, -0.5436538457870483, -0.39933176683916904, 1759503138057346482, 
0.270981103181839, -0.5499829053878784, -0.3750101129253866, 1759503138105301843, 
0.2867419421672821, -0.5561514496803284, -0.34975800251268674, 1759503138155129237, 
0.3018578588962555, -0.561744213104248, -0.3251259091166083, 1759503138202306412, 
0.3171933591365814, -0.5668227672576904, -0.30048952946557855, 1759503138249596850, 
0.33315691351890564, -0.5716678500175476, -0.27631834100909003, 1759503138297499716, 
0.3491762578487396, -0.5760484933853149, -0.2527961453429323, 1759503138345072806, 
0.37035369873046875, -0.5814059972763062, -0.22199924659315287, 1759503138409192889, 
0.3811570405960083, -0.5837822556495667, -0.2074155606633974, 1759503138441625985, 
0.4028424918651581, -0.5882331728935242, -0.17696274488152552, 1759503138506233462, 
0.41869211196899414, -0.5909658670425415, -0.15361552265877015, 1759503138553193264, 
0.43497276306152344, -0.5933657884597778, -0.12887541978669897, 1759503138601337593, 
0.4513641893863678, -0.5954644680023193, -0.10325958549353324, 1759503138649129638, 
0.4685923755168915, -0.597110390663147, -0.07958648829913051, 1759503138697618797, 
0.4913404881954193, -0.5989420413970947, -0.04750490702387998, 1759503138760959931, 
0.5083647966384888, -0.59976726770401, -0.023716466227711345, 1759503138809335660, 
0.5254191160202026, -0.6000653505325317, -9.708029106973854e-05, 1759503138857167194, 
0.5429130792617798, -0.6001115441322327, 0.026160422284424806, 1759503138907161908, 
0.5597043633460999, -0.599707841873169, 0.05126374933428737, 1759503138954112772, 
